ID,chemIndex,porosity,freq,amp,initialStrain,initialStress,intervalCode,cycle,stiffness,stiffnessROC,damping,dampingROC,NVP
168,3,low,15.007142857142856,3.7859706656321261E-2,-0.2913529057324557,-240.18896722005104,M,9000,2.8584257533211384,-7.2600864567573535e-6,0.24504539921028323,-4.6108823989232663e-7,1.6235453112870268
108,3,high,10,2.3065943486435064E-2,-0.52756024422647796,-23.485219208487827,M,15000,0.41464679542045435,-3.4113201879164557e-7,0.29411076309470596,-1.720796403384739e-7,1.7150486895685852
112,3,high,5,2.3964377933336459E-2,-0.52756223987618711,-19.879039773524777,M,25000,0.28168261237292586,-6.829972421024121e-8,0.29935713169755696,-1.1848112569214919e-7,1.6979263546217713
142,3,high,0.5,2.4530083303194415E-2,-0.45669294622286438,-20.607753654852853,M,9000,-0.27729837937652196,-7.76081445015675e-7,-2.865496724651199,-9.013325735898193e-7,1.725592951723272
148,3,high,15.001694915254237,2.2486050356579117E-2,-0.52755758950407772,-21.174834671245321,M,9000,0.36573123229883203,-4.4793232661582973e-7,0.31283047442844003,-1.04557732143018e-7,1.566131523884543
166,3,high,9.9928571428571438,7.8057613088793984E-2,-0.52756141519875499,-25.208576638625807,M,9000,0.2433343412131636,-1.984227212558365e-6,0.409728003937619,4.927987199683237e-7,2.151010966656874
106,1,low,0.5,2.4128849143440812E-2,-0.2913375226002326,-62.799569925656819,N,30000,0.5426493885096559,1.1109840363325406e-6,-6.045047230679053,-1.6118915803993161e-7,1.5150246278570356
116,1,low,10,2.3821421721616297E-2,-0.29134057453917039,-62.451156282278447,N,20000,0.5534891361578094,3.066237397102434e-8,0.7073784103217347,-5.265661849981207e-6,1.5391500091666142
117,1,low,5,2.5272102221972091E-2,-0.29134028378272486,-62.471672978966268,N,20000,0.6140348796160342,-1.7648872567896934e-6,0.49424072817890385,-3.5021740927419388e-6,1.5849638768310221
119,1,low,2,2.5382086905547281E-2,-0.29133856940915154,-61.845186771667528,N,20000,0.5610987882174712,3.330904514089017e-7,-5.923963825954611,-1.7413170829669866e-7,1.5665241572477917
137,1,low,14.995652173913042,2.2337381035514036E-2,-0.29133121992185868,-58.836185088457398,N,10000,0.4320957567571452,-3.6724589504388837e-7,0.9292943709292234,-4.799606903427289e-8,1.5118566112514367
139,1,low,0.5,2.4281769732657284E-2,-0.69291295559246502,-56.673020726236999,N,10000,-0.4278445386120587,1.7066366921387743e-6,-2.90175293297288,-2.419139846692175e-7,1.5910269220732796
140,1,low,15.002564102564103,1.4673231262834157E-2,-0.2913399411996892,-60.168816557692132,N,10000,0.459438962585819,2.025923576975952e-7,0.9189501916576901,-2.0876624760091111e-7,1.4876808483030559
144,1,low,2,2.5744210366941581E-2,-0.29133741391286039,-57.720437924635853,N,10000,0.47222448165461045,1.4941475268346326e-6,-5.921923288563005,8.870961075333916e-6,1.766075386332975
146,1,low,15,2.2408634659225365E-2,-0.29143764479162365,-61.767442515413371,N,10000,0.4355956216628347,3.154994874549066e-8,0.9252572667820751,-1.504674652725857e-7,1.5384228492412184
167,1,low,10,7.801228054574684E-2,-0.29130418402857716,-70.557869817436028,N,10050,0.39562073310873686,-1.0178172631381543e-6,0.7423391939364357,-1.5877771158923082e-7,1.7109782648657674
104,1,high,0.5,2.4152293346591594E-2,-0.52755769422532572,-6.8013223668039462,N,30000,0.0638623664868477,-1.0131959591558325e-8,-6.01327843177073,-8.527069266634157e-7,1.5638372136266243
123,1,high,10,2.3155500796167072E-2,-0.52756846100808852,-5.730141348165807,N,20000,0.11443891351273905,-7.528018307841888e-8,0.494543349070125,1.1446002473434191e-7,1.5119793278854345
131,1,high,2,2.4288179423705203E-2,-0.52755877026996834,-5.8932509077896755,N,20000,0.07241620226561404,2.8146011714064166e-8,-5.6670966165816505,-1.936421664435528e-7,1.6701689587858255
138,1,high,0.5,2.4139612236788142E-2,-0.45669205351708692,-6.0756811161405908,N,10000,-0.07735095492384313,-1.5738972749659853e-7,-2.8802064611648936,-6.643346902945879e-8,1.523183036118954
155,1,high,0.5,2.4770290556294913E-2,-0.45669222240591623,-7.6083469277822866,N,10000,-0.09635997451798606,8.687062399205525e-8,-2.8836317540825145,9.609983151349422e-6,1.6695101030920581
107,2,low,0.5,2.4039107664406652E-2,-0.29133322325570032,-110.36201609756436,N,30000,1.104186342655221,8.583438842278301e-7,-6.0560142993993615,-1.3372261288786548e-7,1.4913163621797461
126,2,low,0.40000000000000008,2.4061549102421653E-2,-0.29133551917199146,-99.961184560208238,N,20000,0.9861107355267231,-1.7160123410615568e-7,-6.064888802701649,-2.3465464765592968e-7,1.525307969811349
154,2,low,0.5,2.4446100643851307E-2,-0.69291603183379524,-111.27783380790446,N,10000,-1.1524399597065262,-9.813800385378713e-7,-2.9172912022805066,-1.1255357909951691e-6,1.4876766813933435
105,2,high,0.5,2.4053768858335774E-2,-0.52755878135939549,-11.309205798293299,N,30000,0.11780542503512306,-1.1043990331986164e-7,-6.02173634289602,-9.346528869329518e-8,1.6237585499693992
150,2,high,15,7.5980023919371517E-2,-0.52758250913579996,-11.247552581452979,N,12500,0.06714252847705654,-2.0266477446920228e-7,1.0973058257582942,2.2890311770069617e-7,2.5447939110730293
151,2,high,14.996666666666666,2.2209895777175647E-2,-0.52757296345442162,-10.128652239928856,N,10000,0.06981853921456795,-1.2989964318721458e-7,1.1434624123860682,8.892327941709688e-7,1.5126247035178222
152,2,high,15.00344827586207,4.6110984293437303E-2,-0.5275596302975889,-9.7568620078289872,N,10000,0.15852223560361656,-1.1101337732432604e-6,0.45393164698468924,3.6849382021424404e-6,1.6112797152286118
153,2,high,20,2.2590403908833941E-2,-0.52757513488626362,-10.21461550140822,N,10000,0.07203913717714233,-2.0696597347919234e-6,1.2497131177936658,8.910218650207468e-6,1.4928990067495025
156,2,high,0.5,2.4341741191036756E-2,-0.45669171449968832,-12.285923280013334,N,10000,-0.1527321109197269,1.7301365931980673e-6,-2.906350159575341,-5.275039484144983e-7,1.6921575780454918
109,3,low,0.5,2.4178551084111738E-2,-0.29133686826991273,-157.58113193542448,N,30000,2.985780583619786,4.078543287385461e-6,-6.081217238115569,-1.6948748308003304e-7,1.5538857848440075
129,3,low,10.005555555555555,2.2995208930251101E-2,-0.29134838615455322,-189.5761103698693,N,20000,2.2778271674894306,-1.3251607561114653e-6,0.6533662008308032,-1.0703280872803589e-7,1.602145617095784
141,3,low,0.5,2.4089210191575599E-2,-0.69291668465565726,-174.21675831782167,N,10000,-2.1679344347144904,7.823969656266083e-6,-2.922040304228176,-4.858769405364782e-7,1.5741156833910164
143,3,low,2,2.4569540548064036E-2,-0.29133401605071235,-186.7649021493599,N,10000,2.4487555341152607,-6.16050933664658e-6,-5.986868630928465,-5.095455071444377e-7,1.6413338284068288
145,3,low,15,2.2767054073013646E-2,-0.29144721583737276,-209.55184734073819,N,10000,2.2220164434804426,-1.9143446086800074e-6,0.8692828426940473,-2.5084778671957684e-7,1.5441930371536294
168,3,low,15.007142857142856,3.7859706656321261E-2,-0.2913529057324557,-240.18896722005104,N,10000,2.851579452170654,-6.846301150484457e-6,0.24487021196147918,-1.75187248804054e-7,1.6247201977156178
108,3,high,10,2.3065943486435064E-2,-0.52756024422647796,-23.485219208487827,N,20000,0.41323541294076555,-2.8227649593776103e-7,0.2935624206072389,-1.0966849749340923e-7,1.7155189261933075
112,3,high,5,2.3964377933336459E-2,-0.52756223987618711,-19.879039773524777,N,30000,0.28140192828980226,-5.613681662471892e-8,0.2989244286844759,-8.65406026162141e-8,1.7064622976933244
142,3,high,0.5,2.4530083303194415E-2,-0.45669294622286438,-20.607753654852853,N,10000,-0.27604106808698303,1.2573112895389315e-6,-2.867644316596784,-2.1475919455853365e-6,1.7249242901932655
148,3,high,15.001694915254237,2.2486050356579117E-2,-0.52755758950407772,-21.174834671245321,N,10000,0.3653948055650933,-3.364267337387372e-7,0.3126806318601436,-1.4984256829642105e-7,1.5661890164943946
166,3,high,9.9928571428571438,7.8057613088793984E-2,-0.52756141519875499,-25.208576638625807,N,10000,0.24159322294849925,-1.7411182646643596e-6,0.41016856006296587,4.4055612534688037e-7,2.1605974210360506
